# Solver information    
# Time                  	U_solver                	Ux_initial              	Ux_final                	Ux_iters                	Uy_initial              	Uy_final                	Uy_iters                	Uz_initial              	Uz_final                	Uz_iters                	U_converged             	epsilon_solver          	epsilon_initial         	epsilon_final           	epsilon_iters           	epsilon_converged       	k_solver                	k_initial               	k_final                 	k_iters                 	k_converged             	p_solver                	p_initial               	p_final                 	p_iters                 	p_converged             
0.06278                 	smoothSolver	3.2758099999999998e-02	7.0258700000000000e-03	1000	1.2312399999999999e-02	9.3101100000000000e-08	2	1.2344100000000000e-02	9.3296200000000001e-08	2	false	smoothSolver	1.3693100000000001e-03	3.5646199999999998e-06	1	true	smoothSolver	1.6463599999999999e-03	4.4928399999999998e-06	1	true	GAMG	7.3249500000000001e-01	4.1805099999999998e-02	1	true
0.06279                 	smoothSolver	2.1462900000000000e-02	6.9629699999999997e-03	1000	1.2549800000000000e-02	9.6492399999999997e-08	2	1.2741499999999999e-02	9.9267400000000007e-08	2	false	smoothSolver	1.3694800000000000e-03	3.5634800000000001e-06	1	true	smoothSolver	1.6456299999999999e-03	4.4904999999999996e-06	1	true	GAMG	7.2760999999999998e-01	4.1749700000000001e-02	1	true
0.0628                  	smoothSolver	2.3725799999999998e-02	6.9762599999999998e-03	1000	1.2263500000000000e-02	9.1692899999999994e-08	2	1.2297300000000001e-02	9.2475500000000000e-08	2	false	smoothSolver	1.3696400000000001e-03	3.5643500000000000e-06	1	true	smoothSolver	1.6448900000000000e-03	4.4863200000000003e-06	1	true	GAMG	7.0679000000000003e-01	4.1061500000000001e-02	1	true
0.06281                 	smoothSolver	1.4187000000000000e-02	6.9658300000000001e-03	1000	1.2384200000000000e-02	9.3615700000000006e-08	2	1.2522999999999999e-02	9.5929600000000004e-08	2	false	smoothSolver	1.3698000000000000e-03	3.5648199999999999e-06	1	true	smoothSolver	1.6441500000000000e-03	4.4875699999999996e-06	1	true	GAMG	7.2296800000000006e-01	4.2006399999999999e-02	1	true
0.06282                 	smoothSolver	1.3264800000000000e-02	6.9549199999999999e-03	1000	1.1831500000000000e-02	8.9111299999999999e-08	2	1.1847999999999999e-02	8.9620700000000003e-08	2	false	smoothSolver	1.3699599999999999e-03	3.5659000000000000e-06	1	true	smoothSolver	1.6434100000000001e-03	4.4828999999999999e-06	1	true	GAMG	7.3731700000000000e-01	4.1815400000000003e-02	1	true
0.06283                 	smoothSolver	1.4720499999999999e-02	6.9346700000000004e-03	1000	1.1843200000000000e-02	8.9746000000000002e-08	2	1.1913200000000001e-02	8.9879700000000005e-08	2	false	smoothSolver	1.3701200000000001e-03	3.5656499999999999e-06	1	true	smoothSolver	1.6426800000000001e-03	4.4819000000000002e-06	1	true	GAMG	7.0707699999999996e-01	4.1870999999999998e-02	1	true
0.06284                 	smoothSolver	8.0942199999999992e-03	6.8292200000000004e-03	1000	1.1830100000000000e-02	8.8167800000000002e-08	2	1.1737500000000000e-02	8.7446300000000004e-08	2	false	smoothSolver	1.3702899999999999e-03	3.5662200000000000e-06	1	true	smoothSolver	1.6419399999999999e-03	4.4788700000000000e-06	1	true	GAMG	7.2834299999999996e-01	4.1238400000000001e-02	1	true
0.06285                 	smoothSolver	2.0108800000000000e-02	6.8391600000000004e-03	1000	1.2092700000000000e-02	9.4193899999999998e-08	2	1.2527500000000000e-02	1.0210900000000000e-07	2	false	smoothSolver	1.3704500000000001e-03	3.5664299999999998e-06	1	true	smoothSolver	1.6412099999999999e-03	4.4785100000000003e-06	1	true	GAMG	7.2112299999999996e-01	4.0846399999999998e-02	1	true
0.06286                 	smoothSolver	2.4040099999999998e-02	6.8869100000000004e-03	1000	1.2023400000000000e-02	9.0967300000000000e-08	2	1.2095900000000000e-02	9.2346600000000005e-08	2	false	smoothSolver	1.3706100000000000e-03	3.5659600000000000e-06	1	true	smoothSolver	1.6404700000000000e-03	4.4759099999999996e-06	1	true	GAMG	7.0940700000000001e-01	4.0231000000000003e-02	1	true
0.06287                 	smoothSolver	1.3806000000000001e-02	6.8765700000000003e-03	1000	1.2807499999999999e-02	9.9708699999999993e-08	2	1.3468800000000000e-02	1.1013200000000000e-07	2	false	smoothSolver	1.3707700000000001e-03	3.5683100000000001e-06	1	true	smoothSolver	1.6397400000000000e-03	4.4728300000000002e-06	1	true	GAMG	7.2057000000000004e-01	4.2700500000000002e-02	1	true
0.06288                 	smoothSolver	1.3691300000000000e-02	6.8500499999999999e-03	1000	1.3496500000000000e-02	1.0782700000000000e-07	2	1.4602300000000000e-02	1.2300900000000001e-07	2	false	smoothSolver	1.3709400000000000e-03	3.5678200000000001e-06	1	true	smoothSolver	1.6390000000000000e-03	4.4726899999999997e-06	1	true	GAMG	7.1373699999999995e-01	4.1159800000000003e-02	1	true
0.06289                 	smoothSolver	1.5211900000000000e-02	6.8274599999999996e-03	1000	1.2344200000000000e-02	9.4326499999999994e-08	2	1.2653500000000000e-02	9.9717500000000006e-08	2	false	smoothSolver	1.3711000000000001e-03	3.5667300000000001e-06	1	true	smoothSolver	1.6382700000000000e-03	4.4684700000000001e-06	1	true	GAMG	7.0147000000000004e-01	4.2042499999999997e-02	1	true
0.0629                  	smoothSolver	1.9601100000000000e-02	6.7744600000000004e-03	1000	1.1945700000000000e-02	9.1173400000000000e-08	2	1.1979099999999999e-02	9.2967399999999996e-08	2	false	smoothSolver	1.3712600000000000e-03	3.5683300000000002e-06	1	true	smoothSolver	1.6375400000000000e-03	4.4674699999999996e-06	1	true	GAMG	7.2300299999999995e-01	4.1800600000000000e-02	1	true
0.06291                 	smoothSolver	3.1856799999999998e-02	6.8457099999999996e-03	1000	1.1916299999999999e-02	9.0266900000000005e-08	2	1.1977399999999999e-02	9.1587400000000007e-08	2	false	smoothSolver	1.3714199999999999e-03	3.5688600000000000e-06	1	true	smoothSolver	1.6368100000000000e-03	4.4642100000000002e-06	1	true	GAMG	7.3321899999999995e-01	4.2229200000000001e-02	1	true
0.06292                 	smoothSolver	8.0874799999999993e-03	6.7625300000000001e-03	1000	1.1897100000000001e-02	8.9755800000000002e-08	2	1.1786400000000001e-02	8.8608299999999998e-08	2	false	smoothSolver	1.3715900000000000e-03	3.5695299999999999e-06	1	true	smoothSolver	1.6360800000000000e-03	4.4633000000000001e-06	1	true	GAMG	7.3277800000000004e-01	4.2700900000000000e-02	1	true
0.06293                 	smoothSolver	3.6572500000000001e-02	6.7219799999999998e-03	1000	1.1547800000000000e-02	8.8894899999999997e-08	2	1.1775900000000001e-02	9.2001099999999997e-08	2	false	smoothSolver	1.3717499999999999e-03	3.5694999999999999e-06	1	true	smoothSolver	1.6353500000000000e-03	4.4611899999999999e-06	1	true	GAMG	7.2853900000000005e-01	4.2717600000000001e-02	1	true
0.06294                 	smoothSolver	1.5380400000000001e-02	6.7918099999999997e-03	1000	1.1905799999999999e-02	8.9600400000000003e-08	2	1.1936900000000000e-02	9.1375900000000005e-08	2	false	smoothSolver	1.3719100000000001e-03	3.5698999999999999e-06	1	true	smoothSolver	1.6346200000000000e-03	4.4592399999999998e-06	1	true	GAMG	7.2097800000000001e-01	4.1786600000000000e-02	1	true
0.06295                 	smoothSolver	8.1075799999999996e-03	6.7247599999999998e-03	1000	1.1800200000000000e-02	8.8785600000000003e-08	2	1.1819200000000000e-02	8.8878699999999995e-08	2	false	smoothSolver	1.3720700000000000e-03	3.5704700000000000e-06	1	true	smoothSolver	1.6338900000000000e-03	4.4571099999999999e-06	1	true	GAMG	7.2241200000000005e-01	4.2464500000000002e-02	1	true
0.06296                 	smoothSolver	1.9054300000000000e-02	6.7166600000000002e-03	1000	1.1797900000000000e-02	8.9054300000000001e-08	2	1.1941800000000001e-02	9.1462099999999994e-08	2	false	smoothSolver	1.3722400000000000e-03	3.5713500000000001e-06	1	true	smoothSolver	1.6331600000000000e-03	4.4551699999999997e-06	1	true	GAMG	7.2281700000000004e-01	4.2574899999999999e-02	1	true
0.06297                 	smoothSolver	1.0142000000000000e-02	6.7643900000000003e-03	1000	1.1752400000000000e-02	8.8964099999999994e-08	2	1.1913699999999999e-02	9.1130900000000005e-08	2	false	smoothSolver	1.3724000000000000e-03	3.5698600000000001e-06	1	true	smoothSolver	1.6324300000000000e-03	4.4516400000000001e-06	1	true	GAMG	7.0877999999999997e-01	4.2099900000000003e-02	1	true
0.06298                 	smoothSolver	9.3309199999999995e-03	6.7705700000000001e-03	1000	1.1538100000000001e-02	8.6941999999999999e-08	2	1.1546700000000000e-02	8.7719400000000001e-08	2	false	smoothSolver	1.3725600000000001e-03	3.5712400000000000e-06	1	true	smoothSolver	1.6317100000000000e-03	4.4506600000000002e-06	1	true	GAMG	7.2576700000000005e-01	4.1787299999999999e-02	1	true
0.06299                 	smoothSolver	9.1163400000000006e-03	6.7207600000000001e-03	1000	1.1572200000000000e-02	8.7395699999999994e-08	2	1.1664000000000001e-02	8.9507999999999997e-08	2	false	smoothSolver	1.3727300000000000e-03	3.5715200000000002e-06	1	true	smoothSolver	1.6309800000000000e-03	4.4503200000000001e-06	1	true	GAMG	7.2585400000000000e-01	4.2117000000000002e-02	1	true
0.063                   	smoothSolver	1.2627800000000000e-02	6.7197100000000003e-03	1000	1.1442000000000001e-02	8.5516699999999994e-08	2	1.1471600000000000e-02	8.5901100000000001e-08	2	false	smoothSolver	1.3728900000000001e-03	3.5721600000000000e-06	1	true	smoothSolver	1.6302500000000000e-03	4.4482900000000004e-06	1	true	GAMG	7.2488399999999997e-01	4.2247199999999999e-02	1	true
0.06301                 	smoothSolver	1.4512400000000000e-02	6.6898399999999998e-03	1000	1.1406700000000001e-02	8.6711599999999994e-08	2	1.1580600000000000e-02	8.9023200000000000e-08	2	false	smoothSolver	1.3730500000000000e-03	3.5731499999999998e-06	1	true	smoothSolver	1.6295299999999999e-03	4.4443900000000003e-06	1	true	GAMG	7.0684400000000003e-01	4.1708400000000000e-02	1	true
0.06302                 	smoothSolver	1.9215699999999999e-02	6.6338500000000002e-03	1000	1.1732700000000000e-02	8.8583000000000006e-08	2	1.1887800000000000e-02	9.0985700000000002e-08	2	false	smoothSolver	1.3732200000000001e-03	3.5733100000000000e-06	1	true	smoothSolver	1.6288100000000001e-03	4.4429000000000003e-06	1	true	GAMG	7.2198600000000002e-01	4.1771200000000001e-02	1	true
0.06303                 	smoothSolver	2.3628300000000001e-02	6.6771599999999997e-03	1000	1.1545700000000001e-02	8.6377700000000005e-08	2	1.1661500000000000e-02	8.7576599999999996e-08	2	false	smoothSolver	1.3733800000000000e-03	3.5733499999999998e-06	1	true	smoothSolver	1.6280800000000001e-03	4.4401299999999996e-06	1	true	GAMG	7.0779599999999998e-01	4.1267600000000002e-02	1	true
0.06304                 	smoothSolver	1.3128799999999999e-02	6.6606499999999997e-03	1000	1.1941800000000001e-02	9.1267599999999999e-08	2	1.2098700000000000e-02	9.4449500000000001e-08	2	false	smoothSolver	1.3735399999999999e-03	3.5729000000000001e-06	1	true	smoothSolver	1.6273600000000000e-03	4.4385799999999996e-06	1	true	GAMG	7.2469799999999995e-01	4.1783399999999998e-02	1	true
0.06305                 	smoothSolver	9.3985700000000002e-03	6.6609199999999999e-03	1000	1.1641400000000000e-02	8.8229500000000003e-08	2	1.1774700000000001e-02	8.9910099999999995e-08	2	false	smoothSolver	1.3737000000000001e-03	3.5742699999999998e-06	1	true	smoothSolver	1.6266399999999999e-03	4.4353900000000001e-06	1	true	GAMG	7.1744399999999997e-01	4.2119499999999997e-02	1	true
0.06306                 	smoothSolver	2.7036000000000001e-02	6.5490100000000001e-03	1000	1.1361700000000001e-02	8.5783700000000006e-08	2	1.1467000000000000e-02	8.7633800000000005e-08	2	false	smoothSolver	1.3738699999999999e-03	3.5757700000000002e-06	1	true	smoothSolver	1.6259099999999999e-03	4.4356899999999999e-06	1	true	GAMG	7.3376200000000003e-01	4.2840600000000000e-02	1	true
0.06307                 	smoothSolver	2.4289399999999999e-02	6.6486000000000002e-03	1000	1.1508600000000001e-02	8.6215600000000001e-08	2	1.1490600000000000e-02	8.6490399999999997e-08	2	false	smoothSolver	1.3740300000000000e-03	3.5740399999999998e-06	1	true	smoothSolver	1.6251900000000001e-03	4.4329200000000001e-06	1	true	GAMG	7.2885400000000000e-01	4.1704100000000001e-02	1	true
0.06308                 	smoothSolver	1.2536900000000000e-02	6.6285500000000004e-03	1000	1.1677200000000000e-02	8.7238500000000004e-08	2	1.1746100000000001e-02	8.9080899999999997e-08	2	false	smoothSolver	1.3741900000000000e-03	3.5750500000000002e-06	1	true	smoothSolver	1.6244700000000000e-03	4.4314499999999997e-06	1	true	GAMG	7.2430000000000005e-01	4.1993700000000002e-02	1	true
0.06309                 	smoothSolver	1.1642899999999999e-02	6.6264100000000001e-03	1000	1.0981299999999999e-02	8.1712999999999999e-08	2	1.1035600000000000e-02	8.3618899999999997e-08	2	false	smoothSolver	1.3743600000000000e-03	3.5756000000000001e-06	1	true	smoothSolver	1.6237500000000000e-03	4.4294000000000003e-06	1	true	GAMG	7.4052099999999998e-01	4.2209000000000003e-02	1	true
0.0631                  	smoothSolver	9.5534000000000001e-03	6.6153599999999998e-03	1000	1.1144899999999999e-02	8.3033000000000000e-08	2	1.1161799999999999e-02	8.3611999999999995e-08	2	false	smoothSolver	1.3745200000000000e-03	3.5764300000000002e-06	1	true	smoothSolver	1.6230299999999999e-03	4.4253599999999998e-06	1	true	GAMG	7.2285900000000003e-01	4.2479299999999998e-02	1	true
0.06311                 	smoothSolver	1.1647400000000000e-02	6.5979799999999998e-03	1000	1.1117900000000000e-02	8.3126500000000000e-08	2	1.1199900000000000e-02	8.4521900000000002e-08	2	false	smoothSolver	1.3746800000000001e-03	3.5763399999999998e-06	1	true	smoothSolver	1.6223100000000001e-03	4.4235199999999998e-06	1	true	GAMG	7.2456399999999999e-01	4.0836900000000002e-02	1	true
0.06312                 	smoothSolver	3.0902099999999998e-02	6.5883499999999998e-03	1000	1.1601800000000001e-02	8.9559000000000001e-08	2	1.1810200000000000e-02	9.2347399999999995e-08	2	false	smoothSolver	1.3748499999999999e-03	3.5761500000000001e-06	1	true	smoothSolver	1.6215900000000000e-03	4.4228399999999997e-06	1	true	GAMG	7.0902200000000004e-01	4.1428600000000003e-02	1	true
0.06313                 	smoothSolver	1.9798699999999999e-02	6.5264299999999997e-03	1000	1.1873600000000000e-02	8.9785099999999998e-08	2	1.2097399999999999e-02	9.3961899999999999e-08	2	false	smoothSolver	1.3750100000000001e-03	3.5777200000000002e-06	1	true	smoothSolver	1.6208800000000001e-03	4.4216100000000000e-06	1	true	GAMG	7.2600600000000004e-01	4.2007999999999997e-02	1	true
0.06314                 	smoothSolver	7.8319400000000008e-03	6.4677500000000004e-03	1000	1.1663000000000000e-02	8.9559800000000005e-08	2	1.1763300000000001e-02	9.1766500000000003e-08	2	false	smoothSolver	1.3751799999999999e-03	3.5782599999999999e-06	1	true	smoothSolver	1.6201600000000000e-03	4.4177899999999996e-06	1	true	GAMG	7.2331199999999995e-01	4.2391600000000002e-02	1	true
0.06315                 	smoothSolver	7.5351500000000000e-03	6.4461700000000002e-03	1000	1.0777399999999999e-02	8.0870600000000002e-08	2	1.0632600000000001e-02	7.9969099999999998e-08	2	false	smoothSolver	1.3753400000000001e-03	3.5778500000000000e-06	1	true	smoothSolver	1.6194400000000000e-03	4.4151999999999997e-06	1	true	GAMG	7.4015200000000003e-01	4.1533700000000000e-02	1	true
0.06316                 	smoothSolver	8.0003399999999999e-03	6.4904000000000003e-03	1000	1.1773000000000000e-02	9.2822299999999999e-08	2	1.2285900000000001e-02	1.0076400000000000e-07	2	false	smoothSolver	1.3755000000000000e-03	3.5782700000000001e-06	1	true	smoothSolver	1.6187300000000001e-03	4.4138799999999997e-06	1	true	GAMG	7.3439100000000002e-01	4.3305600000000000e-02	1	true
0.06317                 	smoothSolver	1.8304600000000001e-02	6.4623299999999996e-03	1000	1.1723000000000001e-02	9.3429999999999997e-08	2	1.2718500000000001e-02	1.0714800000000000e-07	2	false	smoothSolver	1.3756700000000001e-03	3.5781199999999998e-06	1	true	smoothSolver	1.6180100000000000e-03	4.4133599999999997e-06	1	true	GAMG	7.1725700000000003e-01	4.2235300000000003e-02	1	true
0.06318                 	smoothSolver	9.8018900000000006e-03	6.4867099999999997e-03	1000	1.1167800000000000e-02	8.3147100000000002e-08	2	1.1244700000000000e-02	8.3726299999999994e-08	2	false	smoothSolver	1.3758300000000000e-03	3.5801499999999999e-06	1	true	smoothSolver	1.6172999999999999e-03	4.4110200000000003e-06	1	true	GAMG	7.1054499999999998e-01	4.1462499999999999e-02	1	true
0.06319                 	smoothSolver	9.4411700000000005e-03	6.4865499999999998e-03	1000	1.1611399999999999e-02	8.8653299999999996e-08	2	1.1783600000000000e-02	9.0756600000000002e-08	2	false	smoothSolver	1.3759899999999999e-03	3.5791499999999999e-06	1	true	smoothSolver	1.6165800000000001e-03	4.4073600000000001e-06	1	true	GAMG	7.1757700000000002e-01	4.1896999999999997e-02	1	true
0.0632                  	smoothSolver	8.8328199999999999e-03	6.4893800000000003e-03	1000	1.1162099999999999e-02	8.4884499999999995e-08	2	1.1163100000000000e-02	8.4862199999999993e-08	2	false	smoothSolver	1.3761600000000000e-03	3.5805400000000001e-06	1	true	smoothSolver	1.6158699999999999e-03	4.4064500000000000e-06	1	true	GAMG	7.2681300000000004e-01	4.2323300000000001e-02	1	true
0.06321                 	smoothSolver	2.6130899999999999e-02	6.3730999999999996e-03	1000	1.0944700000000000e-02	8.1896200000000005e-08	2	1.0976900000000000e-02	8.2335099999999995e-08	2	false	smoothSolver	1.3763200000000001e-03	3.5794200000000001e-06	1	true	smoothSolver	1.6151500000000001e-03	4.4034600000000000e-06	1	true	GAMG	7.3226999999999998e-01	4.2722099999999999e-02	1	true
0.06322                 	smoothSolver	3.8852100000000001e-02	6.5062399999999999e-03	1000	1.1133400000000000e-02	8.3318900000000001e-08	2	1.1236200000000000e-02	8.4561300000000002e-08	2	false	smoothSolver	1.3764900000000000e-03	3.5807899999999998e-06	1	true	smoothSolver	1.6144400000000000e-03	4.4036200000000002e-06	1	true	GAMG	7.3459399999999997e-01	4.2028000000000003e-02	1	true
0.06323                 	smoothSolver	2.7217700000000001e-02	6.4011299999999997e-03	1000	1.1603300000000000e-02	8.8119600000000002e-08	2	1.1740499999999999e-02	9.0491199999999997e-08	2	false	smoothSolver	1.3766500000000001e-03	3.5817200000000001e-06	1	true	smoothSolver	1.6137300000000001e-03	4.4002200000000004e-06	1	true	GAMG	7.3725700000000005e-01	4.2282500000000001e-02	1	true
0.06324                 	smoothSolver	7.9166600000000007e-03	6.3465099999999997e-03	1000	1.1387300000000000e-02	8.6569100000000005e-08	2	1.1432800000000000e-02	8.9230699999999997e-08	2	false	smoothSolver	1.3768100000000000e-03	3.5802500000000002e-06	1	true	smoothSolver	1.6130199999999999e-03	4.3977600000000002e-06	1	true	GAMG	7.0752199999999998e-01	4.1895300000000003e-02	1	true
0.06325                 	smoothSolver	7.4439700000000003e-03	6.3332900000000001e-03	1000	1.0529900000000000e-02	7.8396100000000001e-08	2	1.0488000000000001e-02	7.8099200000000001e-08	2	false	smoothSolver	1.3769800000000001e-03	3.5825200000000001e-06	1	true	smoothSolver	1.6123100000000000e-03	4.3966899999999999e-06	1	true	GAMG	7.3559500000000000e-01	4.3559599999999997e-02	1	true
0.06326                 	smoothSolver	7.3828699999999997e-03	6.3401700000000000e-03	1000	1.0378699999999999e-02	7.7620099999999995e-08	2	1.0346299999999999e-02	7.7162000000000000e-08	2	false	smoothSolver	1.3771400000000000e-03	3.5833099999999999e-06	1	true	smoothSolver	1.6115999999999999e-03	4.3945199999999997e-06	1	true	GAMG	7.4267499999999997e-01	4.3014600000000000e-02	1	true
0.06327                 	smoothSolver	1.3707300000000000e-02	6.4599499999999999e-03	1000	1.0530899999999999e-02	7.9709599999999995e-08	2	1.0604900000000000e-02	8.1583400000000005e-08	2	false	smoothSolver	1.3773100000000001e-03	3.5816799999999998e-06	1	true	smoothSolver	1.6108900000000000e-03	4.3919100000000001e-06	1	true	GAMG	7.2622699999999996e-01	4.1450099999999997e-02	1	true
0.06328                 	smoothSolver	1.8720199999999999e-02	6.3880800000000000e-03	1000	1.1577799999999999e-02	9.0644599999999994e-08	2	1.1990900000000001e-02	9.6430100000000003e-08	2	false	smoothSolver	1.3774700000000000e-03	3.5822900000000001e-06	1	true	smoothSolver	1.6101799999999999e-03	4.3911399999999996e-06	1	true	GAMG	7.1731400000000001e-01	4.1762500000000001e-02	1	true
0.06329                 	smoothSolver	3.0259200000000000e-02	6.4631500000000000e-03	1000	1.1347200000000000e-02	8.6645599999999999e-08	2	1.1537600000000000e-02	8.9718100000000002e-08	2	false	smoothSolver	1.3776299999999999e-03	3.5842899999999999e-06	1	true	smoothSolver	1.6094700000000000e-03	4.3878900000000001e-06	1	true	GAMG	7.3260400000000003e-01	4.2118799999999998e-02	1	true
0.0633                  	smoothSolver	1.9621400000000001e-02	6.3905500000000000e-03	1000	1.1099100000000001e-02	8.2984900000000006e-08	2	1.1094700000000001e-02	8.2946299999999997e-08	2	false	smoothSolver	1.3778000000000000e-03	3.5837500000000002e-06	1	true	smoothSolver	1.6087600000000001e-03	4.3869399999999997e-06	1	true	GAMG	7.3223000000000005e-01	4.2003800000000001e-02	1	true
0.06331                 	smoothSolver	2.9492700000000000e-02	6.4463100000000002e-03	1000	1.1141500000000000e-02	8.3023000000000002e-08	2	1.1162999999999999e-02	8.3928900000000005e-08	2	false	smoothSolver	1.3779599999999999e-03	3.5835699999999999e-06	1	true	smoothSolver	1.6080599999999999e-03	4.3841099999999999e-06	1	true	GAMG	7.3225200000000001e-01	4.1743099999999998e-02	1	true
0.06332                 	smoothSolver	3.4982399999999997e-02	6.3202299999999996e-03	1000	1.1564899999999999e-02	8.9595700000000001e-08	2	1.2046599999999999e-02	9.5934700000000002e-08	2	false	smoothSolver	1.3781300000000000e-03	3.5852500000000001e-06	1	true	smoothSolver	1.6073500000000000e-03	4.3831900000000000e-06	1	true	GAMG	7.2869700000000004e-01	4.1586199999999997e-02	1	true
0.06333                 	smoothSolver	1.4035600000000001e-02	6.4046800000000003e-03	1000	1.1629499999999999e-02	9.0364899999999997e-08	2	1.1989000000000000e-02	9.5322999999999999e-08	2	false	smoothSolver	1.3782899999999999e-03	3.5849499999999999e-06	1	true	smoothSolver	1.6066400000000001e-03	4.3810500000000002e-06	1	true	GAMG	7.2026100000000004e-01	4.1398699999999997e-02	1	true
0.06334                 	smoothSolver	1.8306400000000000e-02	6.3258000000000003e-03	1000	1.0730000000000000e-02	8.0287199999999994e-08	2	1.0751000000000000e-02	8.0888200000000000e-08	2	false	smoothSolver	1.3784600000000000e-03	3.5858800000000001e-06	1	true	smoothSolver	1.6059399999999999e-03	4.3780399999999997e-06	1	true	GAMG	7.2262199999999999e-01	4.1562200000000001e-02	1	true
0.06335                 	smoothSolver	3.0251400000000001e-02	6.4144099999999997e-03	1000	1.0843600000000000e-02	8.1082899999999993e-08	2	1.0837500000000000e-02	8.0781100000000006e-08	2	false	smoothSolver	1.3786200000000001e-03	3.5840599999999999e-06	1	true	smoothSolver	1.6052300000000000e-03	4.3762200000000003e-06	1	true	GAMG	7.3586499999999999e-01	4.1916799999999997e-02	1	true
0.06336                 	smoothSolver	1.9414399999999998e-02	6.3480200000000002e-03	1000	1.1490300000000000e-02	8.8143900000000006e-08	2	1.1688900000000000e-02	9.2012399999999999e-08	2	false	smoothSolver	1.3787900000000000e-03	3.5867500000000000e-06	1	true	smoothSolver	1.6045300000000001e-03	4.3762999999999999e-06	1	true	GAMG	7.2759700000000005e-01	4.1891100000000001e-02	1	true
0.06337                 	smoothSolver	2.9351499999999999e-02	6.4406100000000003e-03	1000	1.2034500000000000e-02	9.4656999999999999e-08	2	1.2627100000000000e-02	1.0259900000000000e-07	2	false	smoothSolver	1.3789500000000001e-03	3.5853900000000002e-06	1	true	smoothSolver	1.6038300000000001e-03	4.3721799999999997e-06	1	true	GAMG	7.2276099999999999e-01	4.1747300000000001e-02	1	true
0.06338                 	smoothSolver	1.9914999999999999e-02	6.3516099999999997e-03	1000	1.1054300000000000e-02	8.3341500000000005e-08	2	1.1125299999999999e-02	8.5233000000000006e-08	2	false	smoothSolver	1.3791200000000000e-03	3.5877200000000001e-06	1	true	smoothSolver	1.6031200000000000e-03	4.3730800000000000e-06	1	true	GAMG	7.3048299999999999e-01	4.2283399999999999e-02	1	true
0.06339                 	smoothSolver	7.5897999999999998e-03	6.3113500000000003e-03	1000	1.1043100000000000e-02	8.3729600000000001e-08	2	1.1108800000000000e-02	8.5826200000000001e-08	2	false	smoothSolver	1.3792800000000001e-03	3.5866999999999999e-06	1	true	smoothSolver	1.6024200000000000e-03	4.3684499999999997e-06	1	true	GAMG	7.2453299999999998e-01	4.1135699999999997e-02	1	true
0.0634                  	smoothSolver	7.3170700000000002e-03	6.2780900000000001e-03	1000	1.0554800000000000e-02	7.9977500000000003e-08	2	1.0536500000000001e-02	8.0980399999999996e-08	2	false	smoothSolver	1.3794499999999999e-03	3.5868999999999999e-06	1	true	smoothSolver	1.6017200000000001e-03	4.3667199999999998e-06	1	true	GAMG	7.3921000000000003e-01	4.2149800000000001e-02	1	true
0.06341                 	smoothSolver	7.2658400000000000e-03	6.2711599999999996e-03	1000	1.0297600000000001e-02	7.8250899999999998e-08	2	1.0413000000000000e-02	7.9904699999999997e-08	2	false	smoothSolver	1.3796100000000001e-03	3.5883900000000000e-06	1	true	smoothSolver	1.6010200000000001e-03	4.3649000000000003e-06	1	true	GAMG	7.4155899999999997e-01	4.3663100000000003e-02	1	true
0.06342                 	smoothSolver	7.2762100000000000e-03	6.2676299999999997e-03	1000	1.0158199999999999e-02	7.5636200000000001e-08	2	1.0168200000000001e-02	7.6633999999999997e-08	2	false	smoothSolver	1.3797700000000000e-03	3.5895699999999999e-06	1	true	smoothSolver	1.6003199999999999e-03	4.3621199999999998e-06	1	true	GAMG	7.4531099999999995e-01	4.2034099999999998e-02	1	true
0.06343                 	smoothSolver	7.5510500000000001e-03	6.2633699999999999e-03	1000	1.0985699999999999e-02	8.6213999999999994e-08	2	1.1443500000000001e-02	9.3076599999999998e-08	2	false	smoothSolver	1.3799400000000001e-03	3.5886599999999998e-06	1	true	smoothSolver	1.5996199999999999e-03	4.3628099999999998e-06	1	true	GAMG	7.4030600000000002e-01	4.2199500000000001e-02	1	true
0.06344                 	smoothSolver	7.3593399999999998e-03	6.2506999999999997e-03	1000	1.0475699999999999e-02	8.0017900000000003e-08	2	1.0581999999999999e-02	8.2060999999999996e-08	2	false	smoothSolver	1.3801000000000000e-03	3.5885399999999999e-06	1	true	smoothSolver	1.5989200000000000e-03	4.3599499999999997e-06	1	true	GAMG	7.4311400000000005e-01	4.3493999999999998e-02	1	true
0.06345                 	smoothSolver	7.6272700000000002e-03	6.2731400000000000e-03	1000	1.0887000000000001e-02	8.4397600000000004e-08	2	1.1303400000000000e-02	9.0967199999999994e-08	2	false	smoothSolver	1.3802700000000001e-03	3.5902599999999999e-06	1	true	smoothSolver	1.5982200000000000e-03	4.3567299999999997e-06	1	true	GAMG	7.3682300000000001e-01	4.2412300000000000e-02	1	true
0.06346                 	smoothSolver	7.5271000000000001e-03	6.2593199999999996e-03	1000	1.0739600000000000e-02	8.3666200000000000e-08	2	1.1185900000000000e-02	8.9716799999999998e-08	2	false	smoothSolver	1.3804300000000000e-03	3.5907700000000000e-06	1	true	smoothSolver	1.5975200000000001e-03	4.3550400000000001e-06	1	true	GAMG	7.4200400000000000e-01	4.3431200000000003e-02	1	true
